Name,Address_x,Closed bucket,Distance_x,Latitude,Longitude,Address_y,Rating,Distance_y
Pizzeria Via Mercanti,"188 Augusta Ave, Toronto ON M5T 2L6",VeryLikelyOpen,954,43.64656806400965,-79.4076868902591,"188 Augusta Avenue Toronto, ON M5T 1M1 Canada ",3.7,952.539775745707
Pizza Pizza,"655 Queen St W, Toronto ON M6J 1E6",LikelyOpen,287,43.64656806400965,-79.4076868902591,"655 Queen Street W Toronto, ON M6J 1E6 Canada ",2.7,284.32014481467166
Freshslice Pizza,"744 King St W, Toronto ON M5V 1N3",LikelyOpen,393,43.64656806400965,-79.4076868902591,"744 King Street W Toronto, ON M5V 1N3 Canada ",2.9,402.2211077944628
Pizza Pizza,"540 King St W, Toronto ON M5V 1M3",LikelyOpen,797,43.64656806400965,-79.4076868902591,"655 Queen Street W Toronto, ON M6J 1E6 Canada ",2.7,284.32014481467166
Casa Di Giorgios,"1646 Queen St E (at Eastern Ave,), Toronto ON M4L 1G3",VeryLikelyOpen,447,43.662771,-79.315223,"1646 Queen St E Toronto, ON M4L 1G3 Canada ",3.7,451.6335075745988
Pizza Pizza,"1771 W Lake Shore Blvd (Woodbine ave), Toronto ON M4L 3V9",LikelyOpen,427,43.662771,-79.315223,"1252 Gerrard Street E Toronto, ON M4L 1Y6 Canada ",2.0,1390.8899115348229
Pizzaville,"2228 Kingston Rd, Scarborough ON M1N 1T9",VeryLikelyOpen,334,43.70241858146351,-79.2563167072858,"2228 Kingston Road Scarborough, ON M1N 1T9 Canada ",3.0,336.7827584403058
Domino's Pizza,"2269 Kingston Rd, Scarborough ON M1N 1T8",VeryLikelyOpen,551,43.70241858146351,-79.2563167072858,"2247 Kingston Road Scarborough, ON M1N 1T8 Canada ",2.3,499.0763035071248
Pizza Pizza,"1193 Bloor St W, Toronto ON M6H 1N4",LikelyOpen,104,43.658739,-79.440691,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,108.36793084122796
Gino's Pizza,"1158 Bloor St W, Toronto ON M6H 1N1",LikelyOpen,335,43.658739,-79.440691,"1158 Bloor Street W Suite 1149 Toronto, ON M6H 1N1 Canada ",1.9,337.48034984147563
Pizza Pizza,"900 Dufferin St, Toronto ON M6H 4A9",LikelyOpen,478,43.658739,-79.440691,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,108.36793084122796
241 Pizza,"1055 Bloor St W (havelock), Toronto ON M6H 1M4",LikelyOpen,713,43.658739,-79.440691,"1055 Bloor Street West Toronto, ON M6H 1M4 Canada ",2.9,712.003812714319
Yummy Pizza,"1745 Dundas St W, Toronto ON M6K 1V4",LikelyOpen,971,43.658739,-79.440691,"1745 Dundas Street W Toronto, ON M6K 1V4 Canada ",3.3,976.8980904089248
Pizza Nova,"2264 Dundas St W, Toronto ON M6R 1X3",LikelyOpen,995,43.658739,-79.440691,"2264 Dundas St W Toronto, ON M6R 1X3 Canada ",1.0,986.4505494257868
Pizza Pizza,"979 Bloor St W (at Dovercourt Rd.), Toronto ON M6H 1L7",LikelyOpen,971,43.658739,-79.440691,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,108.36793084122796
Pizza e Pazzi,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",VeryLikelyOpen,687,43.678177,-79.435364,"1182 St Clair Avenue W Toronto, ON M6E 1B4 Canada ",3.8,683.4416129431484
Ferro Bar & Cafe,"769 Saint Clair Ave W (at Arlington Ave.), Toronto ON M6C 1B4",VeryLikelyOpen,634,43.678177,-79.435364,"769 Saint Clair Avenue W Toronto, ON M6C 1B4 Canada ",3.6,626.7331259737759
Pizza Pizza,"950 St Clair Ave W, Toronto ON M6E 1A1",LikelyOpen,178,43.678177,-79.435364,"950 St. Clair Avenue W Toronto, ON M6E 1A1 Canada ",2.5,179.80512635579413
Pizza Pizza,"950 St Clair Ave W, Toronto ON M6E 1A1",LikelyOpen,178,43.678177,-79.435364,"536 Saint Clair Avenue W Toronto, ON M6C 1A4 Canada ",3.3,1358.4259318697273
Lambada Bar & Restaurant,"962 St Clair Ave W, Toronto ON M6E 1A1",Unsure,179,43.678177,-79.435364,"962 St Clair Ave W Toronto, ON M6E 1A1 Canada ",0.0,182.85663986666177
Freshslice Pizza,"1106 St Clair Ave W, Toronto ON M6E 1A7",LikelyOpen,415,43.678177,-79.435364,"1106 St Clair Avenue W Toronto, ON M6E 1A7 Canada ",0.0,420.3536335194888
Big Trouble Pizza,"191 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,964,43.678177,-79.435364,"191 Geary Avenue Toronto, ON M6H 2C1 Canada ",4.9,958.1581766829752
Domino's Pizza,"354 Oakwood Ave, York ON M6E 2W2",LikelyOpen,991,43.678177,-79.435364,"354 Oakwood Avenue York, ON M6E 2W2 Canada ",2.8,995.4093112581884
Domino's Pizza,"354 Oakwood Ave, York ON M6E 2W2",LikelyOpen,991,43.678177,-79.435364,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,2004.010319782593
Big Brothers Gourmet Pizza,"3110 Kingston Rd, Scarborough ON M1M 1P2",LikelyOpen,691,43.7323277855009,-79.22496619876934,"3110 Kingston Road Scarborough, ON M1M 1P2 Canada ",3.5,668.5078251876092
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,986,43.63951,-79.383717,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,1011.9231970761977
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,986,43.63951,-79.383717,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1321.4463416721087
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,803,43.63951,-79.383717,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,802.0376363143024
Pie Bar,"207 Queens Quay W, Toronto ON M5J 1A7",LikelyOpen,295,43.63951,-79.383717,"207 Queens Quay W Suite 155 Toronto, ON M5J Canada ",3.4,295.8184099259548
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,652,43.63951,-79.383717,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,645.2935178452074
Pizza Pizza,"208 Queens Quay W, Toronto ON M5J 2Y5",VeryLikelyOpen,155,43.63951,-79.383717,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,150.7646011561824
Pizza Rustica,"37 Blue Jays Way, Toronto ON M5V 9G9",VeryLikelyOpen,887,43.63951,-79.383717,"37 Blue Jays Way Toronto, ON M5V 9G9 Canada ",2.4,884.507862363144
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,594,43.63951,-79.383717,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,150.7646011561824
Mamma's Pizza,"249 Queens Quay E, Toronto ON M5A 0V9",LikelyOpen,176,43.63951,-79.383717,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,224.78732506164116
Pizza Nova,"1 Blue Jays Way, Toronto ON M5V 1J3",LikelyOpen,372,43.63951,-79.383717,"365 Front St W Toronto, ON M5V 3S8 Canada ",3.5,768.3943459018508
Mr. Pizza,"16 Yonge St (Yonge And Harbour), Toronto ON M5E 2A1",LikelyOpen,747,43.63951,-79.383717,"16 Yonge Street Toronto, ON M5E 2A1 Canada ",2.9,758.1574435732734
Pizza Nova,"365 Front St W (at Blue Jay Way), Toronto ON M5V 3R6",LikelyOpen,773,43.63951,-79.383717,"365 Front St W Toronto, ON M5V 3S8 Canada ",3.5,768.3943459018508
Domino's Pizza,"344 Front St W (Spadina), Toronto ON M5V 3W7",VeryLikelyOpen,804,43.63951,-79.383717,"344 Front Street W Unit 107 Toronto, ON M5V 3W7 Canada ",1.7,795.8806115714742
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,903,43.63951,-79.383717,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,911.0648727111628
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,936,43.63951,-79.383717,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,150.7646011561824
Pizza Pizza,"340 Front St W (Blue Jays Way), Toronto ON M5V 3W7",LikelyOpen,744,43.63951,-79.383717,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,150.7646011561824
Boston Pizza,"11 Channel Ave, Toronto ON M5J 1Y6",LikelyOpen,653,43.63951,-79.383717,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,645.2935178452074
Pizza Pizza,"20 Blue Jays Way, Toronto ON M5V 3W6",Unsure,800,43.63951,-79.383717,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,150.7646011561824
Danforth Pizza House,"920 Danforth Ave (Jones), Toronto ON M4J 1L9",VeryLikelyOpen,778,43.68395,-79.347046,"920 Danforth Avenue Toronto, ON M4J 1L9 Canada ",4.1,773.0743217681749
La Grotta Pizzeria,"951 Pape Ave (at Westwood Ave), Toronto ON M4K 3V6",LikelyOpen,327,43.68395,-79.347046,"951 Pape Ave East York, ON M4K 3V6 Canada ",3.5,325.36105035966574
241 Pizza,"1050 Pape Ave, Toronto ON M4K 3W2",LikelyOpen,697,43.68395,-79.347046,"1029 Pape Avenue Toronto, ON M4K 3W1 Canada ",3.5,536.8541210062856
241 Pizza,"1050 Pape Ave, Toronto ON M4K 3W2",LikelyOpen,697,43.68395,-79.347046,"1015 Coxwell Avenue East York, ON M4C 3G4 Canada ",0.0,2060.448276997299
Domino's Pizza,"873 Danforth Ave (at Jones Ave), Toronto ON M4J 1L8",LikelyOpen,765,43.68395,-79.347046,"873 Danforth Ave Toronto, ON M4J 1L8 Canada ",3.8,760.8705675254375
Pizza Hut,"844 Danforth Ave, Toronto ON M4J 1L7",LikelyOpen,684,43.68395,-79.347046,"844 Danforth Avenue Toronto, ON M4J 1L7 Canada ",0.0,693.6288791682762
Pizza Hut,"844 Danforth Ave, Toronto ON M4J 1L7",LikelyOpen,684,43.68395,-79.347046,"985 Coxwell Avenue Toronto, ON M4C 3G4 Canada ",2.0,2031.3058086265744
Pizza Hut,"1386 Bayview Ave, Toronto ON M4G 3A1",VeryLikelyOpen,727,43.70587454662511,-79.36800595602851,"1386 Bayview Avenue Toronto, ON M4G 3A1 Canada ",3.4,732.2833196589115
Pizza Pizza,"1641 Bayview Ave, East York ON M4G 3C1",LikelyOpen,614,43.70587454662511,-79.36800595602851,"1641 Bayview Avenue East York, ON M4G 3C1 Canada ",0.0,613.1318494810265
Bravo Pizza,"901 Millwood Rd, Toronto ON M4G 1X2",LikelyOpen,456,43.70587454662511,-79.36800595602851,"901 Millwood Road East York, ON M4G 1X2 Canada ",2.9,444.9260761847309
Pizzaville,"85 Laird Dr, Toronto ON M4G 3V1",VeryLikelyOpen,584,43.70587454662511,-79.36800595602851,"85 Laird Drive Unit 2 Toronto, ON M4G 3V1 Canada ",2.3,549.7401764471871
Domino's Pizza,"784 Eglinton Ave E, Toronto ON M4G 2L1",LikelyOpen,836,43.70587454662511,-79.36800595602851,"784 Eglinton Avenue E Toronto, ON M4G 2L1 Canada ",3.3,822.2447578330286
Pizza Nova,"254 Laird Dr, Toronto ON M4G 4C7",LikelyOpen,839,43.70587454662511,-79.36800595602851,"854 Eglinton Avenue E Toronto, ON M4G 2L1 Canada ",4.0,879.8303942203443
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,461,43.64580855264656,-79.38054652324743,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,458.9941888033225
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,461,43.64580855264656,-79.38054652324743,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1474.6415819338283
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,737,43.64580855264656,-79.38054652324743,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,739.2008215150486
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,668,43.64580855264656,-79.38054652324743,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,670.4516603266102
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,152,43.64580855264656,-79.38054652324743,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,666.683127818451
Pie Bar,"207 Queens Quay W, Toronto ON M5J 1A7",LikelyOpen,848,43.64580855264656,-79.38054652324743,"207 Queens Quay W Suite 155 Toronto, ON M5J Canada ",3.4,838.6720875926487
Mr. Pizza,"16 Yonge St (Yonge And Harbour), Toronto ON M5E 2A1",LikelyOpen,448,43.64580855264656,-79.38054652324743,"16 Yonge Street Toronto, ON M5E 2A1 Canada ",2.9,457.9390070971372
Pizza Pizza,"208 Queens Quay W, Toronto ON M5J 2Y5",VeryLikelyOpen,686,43.64580855264656,-79.38054652324743,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,666.683127818451
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,338,43.64580855264656,-79.38054652324743,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,666.683127818451
Uncle Tony's,"38 Wellington St E (Wellington and Scott), Toronto ON M5E 1C7",LikelyOpen,533,43.64580855264656,-79.38054652324743,"38 Wellington St East Toronto, ON M5E 1C7 Canada ",3.6,535.9799332390902
Za Cafe Pizzeria + Bar,"372 Bay St, Toronto ON M5H 2W9",VeryLikelyOpen,582,43.64580855264656,-79.38054652324743,"372 Bay Street Toronto, ON M5H 2W9 Canada ",4.2,585.2450221059003
Mamma's Pizza,"127 Yonge St, Toronto ON M5C 1W4",VeryLikelyOpen,585,43.64580855264656,-79.38054652324743,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,916.7545407574908
Pi Co,"60 Colborne St, Toronto ON M5E 0B7",VeryLikelyOpen,634,43.64580855264656,-79.38054652324743,"60 Colborne Street Toronto, ON M5E 0B7 Canada ",4.0,626.6455025498385
Pi Co,"60 Colborne St, Toronto ON M5E 0B7",VeryLikelyOpen,634,43.64580855264656,-79.38054652324743,"100 Wellington Street W Food Court Toronto, ON M5J 2R2 Canada ",0.0,223.6001243541656
Mamma's Pizza,"249 Queens Quay E, Toronto ON M5A 0V9",LikelyOpen,888,43.64580855264656,-79.38054652324743,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,916.7545407574908
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,971,43.64580855264656,-79.38054652324743,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,959.692831481037
Pizza Pizza,"340 Front St W (Blue Jays Way), Toronto ON M5V 3W7",LikelyOpen,901,43.64580855264656,-79.38054652324743,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,666.683127818451
Pizza Pizza,"109 Front St E, Toronto ON M5A 4P7",LikelyOpen,870,43.64580855264656,-79.38054652324743,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,666.683127818451
Boston Pizza,"11 Channel Ave, Toronto ON M5J 1Y6",LikelyOpen,661,43.64580855264656,-79.38054652324743,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,670.4516603266102
Pizza Pizza,"20 Blue Jays Way, Toronto ON M5V 3W6",Unsure,923,43.64580855264656,-79.38054652324743,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,666.683127818451
Blaze Pizza,"10 Dundas St E, Toronto ON M5B 2G9",VeryLikelyOpen,325,43.65505698168995,-79.37651024603271,"10 Dundas Street E Toronto, ON M5B 2G9 Canada ",4.4,386.0881321359767
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,1018,43.65505698168995,-79.37651024603271,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,980.462246623626
Domino's Pizza,"67 Richmond St East NO, Toronto ON M5C 1N9",LikelyOpen,319,43.65505698168995,-79.37651024603271,"67 Richmond St E Toronto, ON M5C 1N9 Canada ",2.4,313.24723977391824
Boston Pizza,"401 Yonge St, Toronto ON M5B 1S9",LikelyOpen,649,43.65505698168995,-79.37651024603271,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,1553.2693661490766
Papa John's Pizza,"200 Dundas St E, Toronto ON M5R 4R2",LikelyOpen,449,43.65505698168995,-79.37651024603271,"200 Dundas Street E Suite E Toronto, ON M5R 4R2 Canada ",2.1,329.70516369968703
Mamma's Pizza,"127 Yonge St, Toronto ON M5C 1W4",VeryLikelyOpen,494,43.65505698168995,-79.37651024603271,"127 Yonge St Toronto, ON M5C 1X3 Canada ",2.3,475.6360717099522
Za Cafe Pizzeria + Bar,"372 Bay St, Toronto ON M5H 2W9",VeryLikelyOpen,596,43.65505698168995,-79.37651024603271,"372 Bay Street Toronto, ON M5H 2W9 Canada ",4.2,602.8761464498084
Pi Co,"60 Colborne St, Toronto ON M5E 0B7",VeryLikelyOpen,652,43.65505698168995,-79.37651024603271,"60 Colborne Street Toronto, ON M5E 0B7 Canada ",4.0,649.2519855604822
Mamma's Pizza,"Yonge St, Toronto ON",LikelyOpen,702,43.65505698168995,-79.37651024603271,"127 Yonge St Toronto, ON M5C 1X3 Canada ",2.3,475.6360717099522
Uncle Tony's,"38 Wellington St E (Wellington and Scott), Toronto ON M5E 1C7",LikelyOpen,737,43.65505698168995,-79.37651024603271,"38 Wellington St East Toronto, ON M5E 1C7 Canada ",3.6,736.0142041213206
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,744,43.65505698168995,-79.37651024603271,"60 Colborne Street Toronto, ON M5E 0B7 Canada ",4.0,649.2519855604822
Domino's Pizza,"312 Queen St E, Toronto ON M5A 1S8",LikelyOpen,878,43.65505698168995,-79.37651024603271,"67 Richmond St E Toronto, ON M5C 1N9 Canada ",2.4,313.24723977391824
Maker Pizza,"55A Cameron St, Toronto ON M5T 2H1",LikelyOpen,134,43.6493544752738,-79.39675713332855,"59 Cameron Street Toronto, ON M5T 2H1 Canada ",3.8,156.91035987259227
Fusaro's Kitchen,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",VeryLikelyOpen,148,43.6493544752738,-79.39675713332855,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,164.51461799095702
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,943,43.6493544752738,-79.39675713332855,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,585.6808490647738
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,943,43.6493544752738,-79.39675713332855,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,967.8027902978184
Pizzeria Via Mercanti,"188 Augusta Ave, Toronto ON M5T 2L6",VeryLikelyOpen,668,43.6493544752738,-79.39675713332855,"188 Augusta Avenue Toronto, ON M5T 1M1 Canada ",3.7,672.8176253479628
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,180,43.6493544752738,-79.39675713332855,"405 Richmond St W Toronto, ON M5V 1X3 Canada ",2.0,208.39964526389917
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,180,43.6493544752738,-79.39675713332855,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,1457.039675779763
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,724,43.6493544752738,-79.39675713332855,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,726.3994430324528
Domino's Pizza,"51 Niagara St (at Bathurst St), Toronto ON M5V 1C3",LikelyOpen,945,43.6493544752738,-79.39675713332855,"410 Queen Street W Toronto, ON M5V 2A7 Canada ",2.6,114.52514081505748
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,871,43.6493544752738,-79.39675713332855,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,878.6555946552892
Domino's Pizza,"410 Queen St W, Toronto ON M5V 2A7",VeryLikelyOpen,107,43.6493544752738,-79.39675713332855,"410 Queen Street W Toronto, ON M5V 2A7 Canada ",2.6,114.52514081505748
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,631,43.6493544752738,-79.39675713332855,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,618.459679108499
Domino's Pizza,"344 Front St W (Spadina), Toronto ON M5V 3W7",VeryLikelyOpen,751,43.6493544752738,-79.39675713332855,"410 Queen Street W Toronto, ON M5V 2A7 Canada ",2.6,114.52514081505748
Pizzeria Da Mario,"253 Augusta Ave, Toronto ON M5T 2L8",LikelyOpen,762,43.6493544752738,-79.39675713332855,"253 Augusta Avenue Toronto, ON M5T 2L8 Canada ",4.6,771.1295970782165
Pizzeria Libretto,"221 Ossington Ave (at Dundas St W), Toronto ON M6J 2Z8",VeryLikelyOpen,485,43.64654941401018,-79.41558900317995,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,469.7718405957171
Pizzeria Libretto,"221 Ossington Ave (at Dundas St W), Toronto ON M6J 2Z8",VeryLikelyOpen,485,43.64654941401018,-79.41558900317995,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1377.8305745127236
Pizzeria Badiali,"181 Dovercourt Rd (at Argyle St), Toronto ON M6J 3C6",VeryLikelyOpen,656,43.64654941401018,-79.41558900317995,"181 Dovercourt Road Toronto, ON M6J 3C6 Canada ",4.5,619.5021594433423
Bar Poet,"1090 Queen St W (Dovercourt Road), Toronto ON M6J 1H8",VeryLikelyOpen,619,43.64654941401018,-79.41558900317995,"1090 Queen Street W Toronto, ON M6J 1H7 Canada ",3.9,626.7821066753875
North of Brooklyn Pizzeria,"650 1/2 Queen St W (Palmerston Ave), Toronto ON M6J 1E4",LikelyOpen,727,43.64654941401018,-79.41558900317995,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,724.9781441057658
Levetto,"68 Sudbury St (Dovercourt), Toronto ON M6J 0B7",LikelyOpen,794,43.64654941401018,-79.41558900317995,"68 Sudbury Street Toronto, ON M6J 3S7 Canada ",4.1,769.3784952996505
Queen Margherita Pizza,"772 Dundas St W (Bathurst), Toronto ON M6J 1V1",LikelyOpen,902,43.64654941401018,-79.41558900317995,"772 Dundas Street West Toronto, ON M6J 1V1 Canada ",3.6,899.4701156410961
King Slice,"1130 Queen St W, Toronto ON M6J 1J3",LikelyOpen,765,43.64654941401018,-79.41558900317995,"1130 Queen Street W Toronto, ON M6J Canada ",3.7,764.835980611002
Pizza Nova,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",LikelyOpen,606,43.64654941401018,-79.41558900317995,"901 King Street W Toronto, ON M7A 2A9 Canada ",3.2,597.281530211967
North of Brooklyn Pizzeria,"1181 Dundas St W, Toronto ON M6J 1X3",LikelyOpen,533,43.64654941401018,-79.41558900317995,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,724.9781441057658
Freshslice Pizza,"744 King St W, Toronto ON M5V 1N3",LikelyOpen,915,43.64654941401018,-79.41558900317995,"744 King Street W Toronto, ON M5V 1N3 Canada ",2.9,927.1253199818894
Pizza Pizza,"655 Queen St W, Toronto ON M6J 1E6",LikelyOpen,919,43.64654941401018,-79.41558900317995,"1124 Queen Street W Toronto, ON M6J 1J3 Canada ",3.8,748.0182105866504
Tav's Gnocchi Pizza Bar,"589 College St, Toronto ON M6G 1B2",LikelyOpen,966,43.64654941401018,-79.41558900317995,"589 College St Toronto, ON M6G 1B2 Canada ",3.9,968.6943198420078
Pizza Nova,"703 College St (at Montrose), Toronto ON M6G 1C2",Unsure,969,43.64654941401018,-79.41558900317995,"901 King Street W Toronto, ON M7A 2A9 Canada ",3.2,597.281530211967
Pizzeria Libretto,"589 College St, Toronto ON M6G 1B2",LikelyOpen,977,43.64654941401018,-79.41558900317995,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,469.7718405957171
Pizzeria Libretto,"589 College St, Toronto ON M6G 1B2",LikelyOpen,977,43.64654941401018,-79.41558900317995,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1377.8305745127236
Pizza Pizza,"1124 Queen St W, Toronto ON M6J 1J3",LikelyOpen,752,43.64654941401018,-79.41558900317995,"1124 Queen Street W Toronto, ON M6J 1J3 Canada ",3.8,748.0182105866504
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,663,43.64473387070102,-79.39168963262681,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,570.466328575769
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,663,43.64473387070102,-79.39168963262681,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,701.5169728771132
Maker Pizza,"55A Cameron St, Toronto ON M5T 2H1",LikelyOpen,789,43.64473387070102,-79.39168963262681,"59 Cameron Street Toronto, ON M5T 2H1 Canada ",3.8,812.5006210739698
Fusaro's Kitchen,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",VeryLikelyOpen,514,43.64473387070102,-79.39168963262681,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,493.1070752019119
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,173,43.64473387070102,-79.39168963262681,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,170.8028028587295
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,257,43.64473387070102,-79.39168963262681,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,260.8952035495957
Pizza Rustica,"37 Blue Jays Way, Toronto ON M5V 9G9",VeryLikelyOpen,24,43.64473387070102,-79.39168963262681,"37 Blue Jays Way Toronto, ON M5V 9G9 Canada ",2.4,28.64934477140132
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,477,43.64473387070102,-79.39168963262681,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,802.7678461879938
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,477,43.64473387070102,-79.39168963262681,"405 Richmond St W Toronto, ON M5V 1X3 Canada ",2.0,449.1026863907883
Domino's Pizza,"51 Niagara St (at Bathurst St), Toronto ON M5V 1C3",LikelyOpen,897,43.64473387070102,-79.39168963262681,"344 Front Street W Unit 107 Toronto, ON M5V 3W7 Canada ",1.7,151.10160333704926
Pizza Nova,"365 Front St W (at Blue Jay Way), Toronto ON M5V 3R6",LikelyOpen,187,43.64473387070102,-79.39168963262681,"365 Front St W Toronto, ON M5V 3S8 Canada ",3.5,184.54664272074575
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,68,43.64473387070102,-79.39168963262681,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,56.4343826618496
